ZONE_TYPE,ZONE_CLASS,EDIT_STATU,EDIT_DATE,PD_PREFIX,PD_NUM,ORDINANCE_,ORDINANCE1
5,PD 675,ACTIVE,,,675,,
7,DX-7,ACTIVE,01/12/05,,0,A5506,12/16/04
5,PD 676,ACTIVE,,IB,676,,
12,POS-2,ACTIVE,06/06/05,,0,,
12,POS-2,ACTIVE,06/06/05,,0,,
1,B3-3,ACTIVE,,,0,,
4,RM-6,ACTIVE,,,0,,
12,POS-2,ACTIVE,06/06/05,,0,,
4,RT-4,ACTIVE,,,0,,
12,POS-2,ACTIVE,06/06/05,,0,,
12,POS-2,ACTIVE,10/09/03,,0,14021,09/04/03
1,B3-1,ACTIVE,01/09/03,,0,A4901,
2,C1-1,ACTIVE,,,0,,
2,C1-2,ACTIVE,,,0,,
3,M1-1,ACTIVE,,,0,,
1,B3-2,ACTIVE,,,0,,
1,B1-1,ACTIVE,,,0,,
1,B3-2,ACTIVE,,,0,,
5,PD 357,ACTIVE,01/05/05,I,357,A5537,11/03/04
12,POS-1,ACTIVE,02/10/05,,0,,
1,B3-3,ACTIVE,,,0,,
4,RS-3,ACTIVE,,,0,,
1,B3-1,ACTIVE,,,0,,
1,B3-3,ACTIVE,,,0,,
1,B3-1,ACTIVE,,,0,,
5,PD 361,ACTIVE,,B,361,,
2,C1-2,ACTIVE,07/23/03,,0,13652,07/10/03
4,RM-5,ACTIVE,07/02/04,,0,14322,06/23/04
1,B3-1,ACTIVE,,,0,,
1,B3-2,ACTIVE,11/17/04,,0,14172,09/15/04
4,RT-4,ACTIVE,01/11/05,,0,14587,12/01/04
1,B3-5,ACTIVE,,,0,,
12,POS-2,ACTIVE,03/18/05,,0,,
4,RS-3,ACTIVE,,,0,,
12,POS-2,ACTIVE,03/18/05,,0,,
12,POS-2,ACTIVE,03/18/05,,0,,
12,POS-1,ACTIVE,03/18/05,,0,,
4,RM-5,ACTIVE,12/11/03,,0,,
4,RS-3,ACTIVE,06/25/04,,0,A5235,05/05/04
3,M2-2,ACTIVE,,,0,,
12,POS-2,ACTIVE,03/22/05,,0,,
12,POS-2,ACTIVE,03/22/05,,0,,
12,POS-2,ACTIVE,03/22/05,,0,,
12,POS-2,ACTIVE,03/25/05,,0,,
4,RS-3,ACTIVE,,,0,,
12,POS-1,ACTIVE,03/25/05,,0,,
12,POS-1,ACTIVE,03/25/05,,0,,
3,M1-1,ACTIVE,03/25/05,,0,,
12,POS-1,ACTIVE,03/25/05,,0,,
12,POS-2,ACTIVE,03/25/05,,0,,
12,POS-1,ACTIVE,03/28/05,,0,,
12,POS-2,ACTIVE,03/29/05,,0,,
12,POS-1,ACTIVE,03/29/05,,0,,
4,RM-5,ACTIVE,,,0,,
4,RT-4,ACTIVE,,,0,,
4,RT-4,ACTIVE,,,0,,
4,RT-4,ACTIVE,,,0,,
4,RT-4,ACTIVE,,,0,,
12,POS-2,ACTIVE,03/30/05,,0,,
4,RS-3,ACTIVE,,,0,,
3,M1-1,ACTIVE,,,0,,
12,POS-2,ACTIVE,10/09/03,,0,14021,09/04/03
3,M1-2,ACTIVE,,,0,,
2,C1-1,ACTIVE,,,0,,
5,PD 248,ACTIVE,,B,248,,
1,B3-1,ACTIVE,,,0,,
4,RS-2,ACTIVE,,,0,,
3,M2-2,ACTIVE,,,0,,
12,POS-2,ACTIVE,04/04/05,,0,,
3,M3-3,ACTIVE,12/18/02,,0,,
4,RS-3,ACTIVE,,,0,,
12,POS-1,ACTIVE,04/04/05,,0,,
4,RS-3,ACTIVE,04/08/05,,0,14713,02/09/05
4,RT-4,ACTIVE,04/06/05,,0,14564,01/11/05
4,RT-4,ACTIVE,04/08/05,,0,14709,02/09/05
12,POS-2,ACTIVE,06/06/05,,0,,
12,POS-2,ACTIVE,06/06/05,,0,,
4,RT-4,ACTIVE,,,0,,
4,RS-2,ACTIVE,,,0,,
1,B3-1,ACTIVE,,,0,,
1,B1-2,ACTIVE,,,0,,
1,B1-2,ACTIVE,,,0,,
5,PD 184,ACTIVE,,RIC,184,,
1,B3-1,ACTIVE,,,0,,
1,B3-2,ACTIVE,,,0,,
4,RS-3,ACTIVE,,,0,,
4,RT-4,ACTIVE,,,0,,
1,B1-3,ACTIVE,01/10/05,,0,14572,12/01/04
2,C1-2,ACTIVE,,,0,,
4,RS-3,ACTIVE,,,0,,
4,RS-3,ACTIVE,,,0,,
5,PD 801,ACTIVE,,I,801,,
4,RT-4,ACTIVE,04/08/05,,0,14704,02/09/05
1,B1-3,ACTIVE,04/08/05,,0,14715,02/09/05
3,M1-1,ACTIVE,,,0,,
1,B3-1,ACTIVE,,,0,,
4,RS-3,ACTIVE,,,0,,
5,PD 194,ACTIVE,03/30/05,RI,194,,
1,B1-1,ACTIVE,,,0,,
1,B3-1,ACTIVE,,,0,,
4,RT-4,ACTIVE,,,0,,
5,PD 181,ACTIVE,,I,181,,
1,B1-1,ACTIVE,,,0,,
4,RS-3,ACTIVE,,,0,,
1,B3-1,ACTIVE,07/25/03,,0,13524,
5,PD 783,ACTIVE,,I,783,,
1,B3-1,ACTIVE,,,0,,
1,B3-1,ACTIVE,,,0,,
4,RT-4,ACTIVE,,,0,,
5,PD 97,ACTIVE,04/01/05,R,97,,
2,C1-2,ACTIVE,,,0,,
4,RM-5,ACTIVE,,,0,,
1,B1-2,ACTIVE,12/18/02,,0,,
5,PD 56,ACTIVE,,R,56,,
4,RS-3,ACTIVE,12/18/02,,0,13570,03/27/02
4,RS-2,ACTIVE,09/25/03,,0,A5167,
1,B3-3,ACTIVE,12/15/04,,0,14540,10/28/04
2,C1-2,ACTIVE,12/29/04,,0,14592,12/01/04
4,RS-3,ACTIVE,12/29/04,,0,14409,12/01/04
12,POS-2,ACTIVE,03/17/05,,0,,
12,POS-1,ACTIVE,03/15/05,,0,,
12,POS-1,ACTIVE,03/16/05,,0,,
12,POS-2,ACTIVE,03/16/05,,0,,
4,RT-4,ACTIVE,,,0,,
12,POS-1,ACTIVE,03/17/05,,0,,
4,RS-3,ACTIVE,,,0,,
12,POS-1,ACTIVE,03/17/05,,0,,
12,POS-1,ACTIVE,03/18/05,,0,,
12,POS-2,ACTIVE,03/18/05,,0,,
12,POS-2,ACTIVE,03/21/05,,0,,
12,POS-1,ACTIVE,03/21/05,,0,,
12,POS-1,ACTIVE,03/21/05,,0,,
12,POS-2,ACTIVE,03/21/05,,0,,
1,B3-1,ACTIVE,,,0,,
12,POS-2,ACTIVE,03/23/05,,0,,
5,PD 637,ACTIVE,,BR,637,,
4,RT-4,ACTIVE,,,0,,
12,POS-2,ACTIVE,03/28/05,,0,,
4,RS-2,ACTIVE,,,0,,
12,POS-2,ACTIVE,03/28/05,,0,,
12,POS-1,ACTIVE,03/28/05,,0,,
4,RS-3,ACTIVE,,,0,,
12,POS-1,ACTIVE,03/28/05,,0,,
4,RS-3,ACTIVE,,,0,,
12,POS-1,ACTIVE,03/28/05,,0,,
4,RT-4,ACTIVE,,,0,,
12,POS-2,ACTIVE,03/29/05,,0,,
12,POS-1,ACTIVE,03/29/05,,0,,
12,POS-2,ACTIVE,03/29/05,,0,,
12,POS-2,ACTIVE,03/29/05,,0,,
2,C1-2,ACTIVE,,,0,,
2,C1-2,ACTIVE,,,0,,
12,POS-2,ACTIVE,03/29/05,,0,,
12,POS-2,ACTIVE,03/29/05,,0,,
12,POS-1,ACTIVE,03/29/05,,0,,
4,RS-3,ACTIVE,,,0,,
12,POS-1,ACTIVE,03/30/05,,0,,
3,M3-2,ACTIVE,,,0,,
12,POS-1,ACTIVE,04/01/05,,0,,
12,POS-1,ACTIVE,04/01/05,,0,,
12,POS-2,ACTIVE,04/01/05,,0,,
12,POS-2,ACTIVE,04/01/05,,0,,
12,POS-2,ACTIVE,04/01/05,,0,,
12,POS-2,ACTIVE,04/04/05,,0,,
12,POS-2,ACTIVE,04/04/05,,0,,
12,POS-1,ACTIVE,04/04/05,,0,,
4,RT-3.5,ACTIVE,04/07/05,,0,14644,01/11/05
4,RT-4,ACTIVE,04/07/05,,0,14575,01/11/05
5,PD 880,ACTIVE,10/23/03,B,880,13985,09/04/03
4,RT-4,ACTIVE,06/21/04,,0,A4817,01/16/02
5,PD 90,ACTIVE,,RI,90,,
4,RT-4,ACTIVE,06/21/04,,0,A4818,01/16/02
4,RS-2,ACTIVE,,,0,,
12,POS-1,ACTIVE,04/22/05,,0,,
2,C1-2,ACTIVE,,,0,,
4,RT-4,ACTIVE,04/08/05,,0,14695,01/11/05
1,B3-3,ACTIVE,09/23/03,,0,13981,06/04/03
1,B3-3,ACTIVE,06/11/04,,0,14230,05/05/04
1,B1-2,ACTIVE,04/08/05,,0,14091,01/11/05
5,PD 46,ACTIVE,04/09/03,R,46,,
2,C1-3,ACTIVE,,,0,,
5,PD 946,ACTIVE,04/08/05,RB,946,14576,02/09/05
4,RT-4,ACTIVE,,,0,,
1,B3-2,ACTIVE,,,0,,
4,RT-4,ACTIVE,04/11/05,,0,14708,02/09/05
1,B3-1,ACTIVE,04/11/05,,0,14502,02/09/05
1,B3-2,ACTIVE,,,0,,
4,RT-4,ACTIVE,10/11/07,,0,A7192,09/05/07
1,B3-2,ACTIVE,,,0,,
1,B3-2,ACTIVE,,,0,,
1,B3-5,ACTIVE,,,0,,
1,B3-5,ACTIVE,,,0,,
3,M1-2,ACTIVE,,,0,,
3,M1-2,ACTIVE,,,0,,
2,C1-2,ACTIVE,,,0,,
2,C1-1,ACTIVE,04/08/05,,0,14701,02/09/05
1,B3-2,ACTIVE,,,0,,
12,POS-2,ACTIVE,02/08/05,,0,,
2,C1-2,ACTIVE,,,0,,
3,M1-2,ACTIVE,,,0,,
3,M2-2,ACTIVE,,,0,,
3,M1-2,ACTIVE,,,0,,
1,B1-5,ACTIVE,04/12/05,,0,14641,03/09/05
2,C1-2,ACTIVE,,,0,,
2,C1-3,ACTIVE,04/12/05,,0,14698,03/09/05
2,C1-2,ACTIVE,,,0,,
2,C1-1,ACTIVE,,,0,,
1,B3-3,ACTIVE,,,0,,
2,C2-1,ACTIVE,,,0,,
1,B3-2,ACTIVE,,,0,,
2,C2-1,ACTIVE,,,0,,
2,C2-1,ACTIVE,,,0,,
1,B3-1,ACTIVE,,,0,,
1,B3-2,ACTIVE,,,0,,
1,B3-2,ACTIVE,,,0,,
2,C1-1,ACTIVE,,,0,,
1,B3-1,ACTIVE,,,0,,
1,B1-1,ACTIVE,,,0,,
2,C1-1,ACTIVE,,,0,,
4,RS-3,ACTIVE,,,0,,
1,B1-2,ACTIVE,,,0,,
4,RS-3,ACTIVE,,,0,,
2,C1-1,ACTIVE,05/28/04,,0,A5466,03/31/04
4,RS-1,ACTIVE,,,0,,
1,B3-2,ACTIVE,04/20/05,,0,14742,03/09/05
2,C2-1,ACTIVE,,,0,,
4,RT-4,ACTIVE,,,0,,
2,C2-1,ACTIVE,,,0,,
1,B3-2,ACTIVE,,,0,,
4,RM-5,ACTIVE,,,0,,
1,B3-1,ACTIVE,,,0,,
2,C2-1,ACTIVE,,,0,,
4,RT-4,ACTIVE,,,0,,
4,RM-6.5,ACTIVE,,,0,,
2,C1-1,ACTIVE,,,0,,
1,B3-2,ACTIVE,,,0,,
2,C2-1,ACTIVE,,,0,,
4,RT-4,ACTIVE,04/10/05,,0,14325,03/09/05
3,M1-2,ACTIVE,,,0,,
2,C2-3,ACTIVE,,,0,,
2,C2-2,ACTIVE,,,0,,
3,M1-2,ACTIVE,,,0,,
4,RM-5,ACTIVE,04/07/05,,0,14665,01/11/05
12,POS-1,ACTIVE,08/25/04,,0,14393,07/14/04
5,PD944,ACTIVE,04/13/05,B,0,14168,02/09/05
3,M2-3,ACTIVE,,,0,,
5,PD945,ACTIVE,04/13/05,RW,0,14401,02/09/05
2,C1-2,ACTIVE,04/13/05,,0,14710,02/09/05
1,B3-1,ACTIVE,,,0,,
2,C2-1,ACTIVE,,,0,,
1,B3-1,ACTIVE,,,0,,
2,C2-2,ACTIVE,,,0,,
4,RT-4,ACTIVE,,,0,,
2,C2-1,ACTIVE,,,0,,
4,RS-3,ACTIVE,04/15/05,,0,14737,03/09/05
3,M1-2,ACTIVE,,,0,,
1,B3-2,ACTIVE,,,0,,
4,RT-4,ACTIVE,04/21/05,,0,14583,03/09/05
2,C1-2,ACTIVE,04/15/05,,0,A5483,03/09/05
4,RS-2,ACTIVE,,,0,,
4,RS-3,ACTIVE,04/15/05,,0,14738,03/09/05
4,RS-3,ACTIVE,04/15/05,,0,A5568,03/09/05
1,B1-1,ACTIVE,,,0,,
2,C1-1,ACTIVE,05/21/08,,0,16532,04/09/08
4,RS-3,ACTIVE,,,0,,
4,RT-3.5,ACTIVE,05/21/08,,0,16515,04/09/08
4,RS-3,ACTIVE,03/30/09,,0,A3508,06/10/96
1,B1-1,ACTIVE,,,0,,
4,RM-4.5,ACTIVE,05/21/08,,0,16517,04/09/08
1,B1-2,ACTIVE,,,0,,
1,B3-2,ACTIVE,,,0,,
12,POS-2,ACTIVE,03/23/05,,0,,
2,C1-2,ACTIVE,,,0,,
1,B2-3,ACTIVE,05/21/08,,0,16534,04/09/08
6,PMD 10,ACTIVE,06/29/04,,0,,05/26/04
4,RS-3,ACTIVE,,,0,,
1,B1-1,ACTIVE,,,0,,
2,C1-1,ACTIVE,05/21/08,,0,16530,04/09/08
3,M1-1,ACTIVE,,,0,,
4,RT-4,ACTIVE,10/25/07,,0,,
1,B1-3,ACTIVE,,,0,,
4,RM-6,ACTIVE,04/13/06,,0,A4611,10/31/01
1,B3-2,ACTIVE,,,0,,
4,RS-2,ACTIVE,,,0,,
4,RS-2,ACTIVE,,,0,,
4,RT-4,ACTIVE,05/21/08,,0,,
4,RS-3,ACTIVE,05/21/08,,0,,
4,RT-3.5,ACTIVE,07/08/08,,0,16584,06/11/08
1,B3-5,ACTIVE,06/04/08,,0,,
3,M2-3,ACTIVE,,,0,,
5,PD 910,ACTIVE,05/21/08,B,910,14162,05/26/04
1,B3-2,ACTIVE,09/09/09,,0,16899,07/29/09
4,RM-6,ACTIVE,,,0,,
1,B3-1,ACTIVE,11/25/03,,0,A5243,11/05/03
4,RS-2,ACTIVE,,,0,,
3,M2-2,ACTIVE,,,0,,
1,B2-1,ACTIVE,10/08/09,,0,16903,09/09/09
5,PD 1164,ACTIVE,08/04/10,RB,1164,16963,06/30/10
4,RM-5,ACTIVE,05/01/09,,0,16554,05/14/08
1,B3-1,ACTIVE,,,0,,
4,RM-6,ACTIVE,06/05/09,,0,16842,05/13/09
3,M1-1,ACTIVE,,,0,,
2,C1-1,ACTIVE,,,0,,
3,M1-1,ACTIVE,,,0,,
4,RS-1,ACTIVE,10/08/09,,0,A7541,09/09/09
4,RS-3,ACTIVE,,,0,,
2,C2-1,ACTIVE,,,0,,
5,PD 1147,ACTIVE,10/06/09,I,1147,A7501,07/29/09
12,POS-2,ACTIVE,03/22/05,,0,,
5,PD 1168,ACTIVE,08/04/10,I,1168,16967,06/30/10
4,RS-3,ACTIVE,05/22/08,,0,16836,07/19/07
5,PD 853,ACTIVE,05/22/08,PD,853,,
1,B3-3,ACTIVE,05/29/08,,0,,
1,B1-5,ACTIVE,05/29/08,,0,,
1,B1-2,ACTIVE,09/09/09,,0,16871,07/29/09
1,B3-2,ACTIVE,01/28/04,,0,14142,12/17/03
5,PD 1166,ACTIVE,08/04/10,I,1166,17023,06/30/10
4,RM-6,ACTIVE,06/02/08,,0,,
4,RM-5,ACTIVE,06/06/03,,0,A5037,04/09/03
5,PD 1136,ACTIVE,04/03/09,C,1136,16127,02/11/09
1,B3-5,ACTIVE,06/17/08,,0,,
1,B1-5,ACTIVE,,,0,,
2,C1-5,ACTIVE,06/17/08,,0,16557,05/14/08
4,RM-5,ACTIVE,06/17/08,,0,16550,05/14/08
4,RT-4,ACTIVE,06/17/08,,0,16560,05/14/08
4,RM-5,ACTIVE,06/17/08,,0,16476,05/14/08
2,C1-3,ACTIVE,06/17/08,,0,,
1,B3-5,ACTIVE,06/17/08,,0,,
4,RS-3,ACTIVE,,,0,,
4,RT-4,ACTIVE,06/05/03,,0,A5030,02/05/03
1,B1-3,ACTIVE,06/17/08,,0,,
4,RT-4,ACTIVE,06/17/08,,0,,
4,RM-4.5,ACTIVE,07/19/07,,0,,
1,B3-2,ACTIVE,06/17/08,,0,,
1,B3-2,ACTIVE,06/17/08,,0,,
1,B3-2,ACTIVE,06/17/08,,0,,
1,B1-2,ACTIVE,06/17/08,,0,,
1,B3-2,ACTIVE,06/17/08,,0,,
4,RT-4,ACTIVE,06/17/08,,0,,
1,B2-1,ACTIVE,06/13/05,,0,A5669,05/11/05
1,B1-1,ACTIVE,,,0,,
4,RT-3.5,ACTIVE,03/10/06,,0,15255,01/11/06
1,B1-3,ACTIVE,05/05/08,,0,,
4,RM-6,ACTIVE,06/20/08,,0,,
1,B2-3,ACTIVE,06/20/08,,0,,
1,B3-3,ACTIVE,,,0,,
4,RM-4.5,ACTIVE,03/16/07,,0,A6058,11/01/06
4,RT-4,ACTIVE,06/11/08,,0,,
1,B2-3,ACTIVE,06/11/08,,0,16568,05/14/08
2,C1-2,ACTIVE,06/11/08,,0,16551,05/14/08
1,B2-2,ACTIVE,06/11/08,,0,16549,05/14/08
2,C1-1,ACTIVE,06/11/08,,0,A7332,05/14/08
1,B3-3,ACTIVE,06/11/08,,0,16555,05/14/08
4,RT-4,ACTIVE,,,0,,
3,M2-3,ACTIVE,,,0,,
2,C1-5,ACTIVE,,,0,,
5,PD 499,ACTIVE,04/06/06,RB,499,,
5,PD 1065,ACTIVE,01/30/08,WBR,1065,13060,05/23/07
5,PD 234,ACTIVE,06/03/08,R,234,12200,12/10/97
4,RM-6,ACTIVE,06/03/08,,0,,
4,RM-5,ACTIVE,06/03/08,,0,,
7,DX-12,ACTIVE,06/03/08,,0,,
5,PD 1137,ACTIVE,04/29/09,I,1137,A7394,03/18/09
12,POS-1,ACTIVE,05/19/10,,0,,
4,RM-6,ACTIVE,06/12/08,,0,A7350,05/14/08
3,M2-1,ACTIVE,,,0,,
1,B1-5,ACTIVE,06/13/03,,0,A4883,05/29/02
1,B3-3,ACTIVE,06/12/08,,0,,
1,B3-3,ACTIVE,,,0,,
4,RS-3,ACTIVE,06/12/08,,0,A7357,05/14/08
1,B2-3,ACTIVE,10/20/08,,0,,
4,RT-4,ACTIVE,06/12/08,,0,16553,05/14/08
4,RM-5,ACTIVE,,,0,,
5,PD 50,ACTIVE,09/09/09,IPD,50,16810,07/29/09
2,C1-1,ACTIVE,10/21/03,,0,14063,09/04/03
1,B1-1,ACTIVE,06/03/09,,0,A7482,05/13/09
4,RS-1,ACTIVE,,,0,,
5,PD 794,ACTIVE,05/19/10,I,794,,
4,RS-3,ACTIVE,05/12/05,,0,A4373,11/01/00
4,RM-4.5,ACTIVE,03/14/08,,0,16478,02/06/08
4,RS-3,ACTIVE,06/13/08,,0,,
2,C1-5,ACTIVE,06/13/08,,0,,
4,RM-6,ACTIVE,05/10/10,,0,,
3,M1-2,ACTIVE,,,0,,
2,C1-2,ACTIVE,,,0,,
4,RM-5,ACTIVE,,,0,,
4,RM-6,ACTIVE,07/12/10,,0,A7613,06/09/10
1,B3-1,ACTIVE,06/24/08,,0,,
1,B1-1,ACTIVE,,,0,,
4,RM-5,ACTIVE,07/12/10,,0,A7613,06/09/10
3,M1-1,ACTIVE,06/24/08,,0,,
1,B1-1,ACTIVE,06/24/08,,0,,
1,B3-1,ACTIVE,06/24/08,,0,,
12,POS-2,ACTIVE,06/24/08,,0,,
2,C2-2,ACTIVE,06/05/09,,0,16822,05/13/09
4,RT-4,ACTIVE,06/24/08,,0,,
1,B2-2,ACTIVE,02/09/07,,0,,
1,B3-2,ACTIVE,06/24/08,,0,,
1,B3-1,ACTIVE,06/24/08,,0,,
1,B1-1,ACTIVE,06/24/08,,0,,
1,B2-3,ACTIVE,11/17/09,,0,16914,10/07/09
4,RM-5,ACTIVE,07/12/10,,0,A7613,06/09/10
4,RM-5.5,ACTIVE,07/12/10,,0,A7613,06/09/10
5,PD 1004,ACTIVE,06/13/05,RB,1004,14524,05/11/05
4,RS-2,ACTIVE,,,0,,
1,B3-1,ACTIVE,06/24/08,,0,,
1,B3-1,ACTIVE,09/21/06,,0,,
4,RM-5.5,ACTIVE,07/12/10,,0,A7613,06/09/10
4,RM-5.5,ACTIVE,07/12/10,,0,A7613,06/09/10
5,PD 158,ACTIVE,01/22/04,I,158,,
1,B3-3,ACTIVE,06/25/08,,0,,
1,B3-2,ACTIVE,05/13/09,,0,A7439,04/22/09
1,B2-2,ACTIVE,03/23/09,,0,16756,02/11/09
4,RM-5,ACTIVE,,,0,,
4,RS-1,ACTIVE,07/12/10,,0,A7613,06/09/10
4,RM-5,ACTIVE,06/04/08,,0,,
1,B3-1,ACTIVE,06/04/08,,0,,
1,B1-1,ACTIVE,06/04/08,,0,,
1,B1-1,ACTIVE,,,0,,
4,RS-3,ACTIVE,,,0,,
1,B3-1,ACTIVE,06/08/10,,0,A7587,05/12/10
2,C1-2,ACTIVE,,,0,,
2,C2-2,ACTIVE,06/18/08,,0,,
1,B3-1,ACTIVE,06/18/08,,0,,
1,B3-5,ACTIVE,06/18/08,,0,,
2,C2-2,ACTIVE,06/18/08,,0,,
1,B3-2,ACTIVE,06/18/08,,0,,
1,B1-1,ACTIVE,06/18/08,,0,,
4,RM-5,ACTIVE,06/18/08,,0,,
1,B2-3,ACTIVE,07/12/10,,0,A7613,06/09/10
1,B1-2,ACTIVE,06/18/08,,0,,
1,B3-3,ACTIVE,06/18/08,,0,,
1,B3-2,ACTIVE,06/18/08,,0,,
4,RM-5,ACTIVE,06/18/08,,0,,
5,PD 37,ACTIVE,04/01/04,RI,37,13982,02/11/04
1,B3-5,ACTIVE,06/18/08,,0,,
1,B3-5,ACTIVE,06/18/08,,0,,
4,RM-5,ACTIVE,06/18/08,,0,,
2,C1-1,ACTIVE,06/18/08,,0,,
4,RT-4,ACTIVE,06/18/08,,0,,
4,RS-3,ACTIVE,06/18/08,,0,,
5,PD 1133,ACTIVE,03/30/09,RBI,1133,CPC 3,01/13/09
1,B3-1,ACTIVE,,,0,,
1,B3-1,ACTIVE,06/18/08,,0,,
4,RT-4,ACTIVE,06/18/08,,0,,
1,B1-1,ACTIVE,,,0,,
5,PD 1108,ACTIVE,06/18/08,B,1108,15445,05/14/08
4,RS-2,ACTIVE,06/15/07,,0,,
4,RS-3,ACTIVE,,,0,,
1,B3-2,ACTIVE,06/18/08,,0,,
1,B3-2,ACTIVE,06/18/08,,0,,
4,RM-6,ACTIVE,06/18/08,,0,,
1,B1-1,ACTIVE,06/18/08,,0,,
1,B3-2,ACTIVE,06/18/08,,0,,
1,B1-2,ACTIVE,06/18/08,,0,,
1,B1-1,ACTIVE,06/18/08,,0,,
2,C1-1,ACTIVE,,,0,,
4,RM-5,ACTIVE,06/18/08,,0,,
5,PD 770,ACTIVE,04/06/06,B,770,,
2,C2-1,ACTIVE,10/08/09,,0,16897,09/09/09
1,B3-2,ACTIVE,,,0,,
1,B3-1,ACTIVE,05/08/07,,0,,
1,B3-3,ACTIVE,06/08/10,,0,A7600,05/12/10
4,RT-4,ACTIVE,08/25/04,,0,14393,07/14/04
1,B1-3,ACTIVE,11/02/07,,0,,
1,B3-1.5,ACTIVE,07/09/08,,0,A7317,06/11/08
1,B3-1.5,ACTIVE,07/09/08,,0,16591,06/11/08
1,B2-2,ACTIVE,07/09/08,,0,A7282,06/11/08
1,B2-3,ACTIVE,07/09/08,,0,16566,06/11/08
1,B3-3,ACTIVE,07/09/08,,0,16592,06/11/08
1,B3-3,ACTIVE,07/09/08,,0,A7385,06/11/08
4,RM-5,ACTIVE,07/09/08,,0,16593,06/11/08
1,B2-3,ACTIVE,07/09/08,,0,16539,06/11/08
4,RM-5,ACTIVE,07/09/08,,0,16506,06/11/08
1,B3-2,ACTIVE,07/09/08,,0,16548,06/11/08
2,C1-1,ACTIVE,07/09/08,,0,,
5,PD 1019,ACTIVE,05/06/08,PD,1019,14252,06/28/06
4,RM-5,ACTIVE,,,0,,
2,C2-1,ACTIVE,,,0,,
4,RS-1,ACTIVE,10/08/09,,0,A7542,09/09/09
3,M1-2,ACTIVE,10/02/06,,0,,
2,C2-2,ACTIVE,07/16/08,,0,12852,
1,B3-3,ACTIVE,07/16/08,,0,,
2,C1-1,ACTIVE,,,0,,
1,B3-1,ACTIVE,,,0,,
4,RT-4,ACTIVE,,,0,,
12,POS-1,ACTIVE,06/27/08,,0,,
1,B3-1,ACTIVE,06/27/08,,0,,
4,RT-4,ACTIVE,06/27/08,,0,,
1,B3-2,ACTIVE,06/27/08,,0,,
4,RT-4,ACTIVE,,,0,,
2,C1-3,ACTIVE,06/27/08,,0,,
5,PD 1092,ACTIVE,07/08/08,RB,1092,16242,10/31/07
3,M1-2,ACTIVE,,,0,,
3,M2-2,ACTIVE,07/10/08,,0,16583,06/11/08
1,B1-3,ACTIVE,,,0,,
2,C1-3,ACTIVE,07/10/08,,0,16595,06/11/08
4,RS-3,ACTIVE,,,0,,
1,B3-3,ACTIVE,03/13/06,,0,15282,01/11/06
4,RS-3,ACTIVE,07/10/08,,0,16577,06/11/08
5,PD 371,ACTIVE,,B,371,,
5,PD 800,ACTIVE,11/29/04,RB,800,,
7,DX-5,ACTIVE,07/10/08,,0,,
1,B3-2,ACTIVE,07/17/08,,0,,
1,B3-2,ACTIVE,07/17/08,,0,,
1,B1-2,ACTIVE,07/17/08,,0,,
2,C3-1,ACTIVE,07/17/08,,0,16509,06/11/08
4,RT-4,ACTIVE,07/21/05,,0,14920,06/08/05
4,RT-4,ACTIVE,,,0,,
4,RT-4,ACTIVE,,,0,,
4,RM-4.5,ACTIVE,06/23/05,,0,14783,05/11/05
2,C1-1,ACTIVE,,,0,,
1,B3-3,ACTIVE,06/02/03,,0,13809,10/02/02
12,POS-2,ACTIVE,02/18/05,,0,,
1,B3-2,ACTIVE,,,0,,
2,C1-2,ACTIVE,,,0,,
4,RM-5,ACTIVE,06/02/03,,0,13862,11/13/02
4,RS-2,ACTIVE,09/09/09,,0,A7512,07/29/09
2,C3-2,ACTIVE,11/30/09,,0,16955,11/18/09
1,B1-2,ACTIVE,02/04/08,,0,,
1,B3-2,ACTIVE,,,0,,
4,RS-3,ACTIVE,,,0,,
1,B3-3,ACTIVE,12/30/08,,0,,
1,B1-1,ACTIVE,05/06/11,,0,17210,04/13/11
4,RS-3,ACTIVE,,,0,,
5,PD 987,ACTIVE,06/12/07,RB,987,15948,04/11/07
1,B2-1.5,ACTIVE,11/30/09,,0,16949,11/18/09
4,RT-4,ACTIVE,09/22/03,,0,13925,06/04/03
3,M1-1,ACTIVE,09/21/06,,0,A6013,06/28/06
1,B2-2,ACTIVE,02/28/11,,0,17097,12/08/10
5,PD 463,ACTIVE,,B,463,,
4,RT-3.5,ACTIVE,01/11/08,,0,16367,12/12/07
5,PD 38,ACTIVE,02/28/11,,38,A7633,12/08/10
4,RS-2,ACTIVE,05/29/07,,0,,
3,M1-2,ACTIVE,01/29/08,,0,,
3,M1-1,ACTIVE,,,0,,
4,RT-4,ACTIVE,12/20/02,,0,A4943,
2,C1-1,ACTIVE,,,0,,
4,RT-4,ACTIVE,07/18/08,,0,,
2,C1-2,ACTIVE,07/18/08,,0,,
4,RM-4.5,ACTIVE,02/04/08,,0,14777,03/14/07
5,PD 638,ACTIVE,07/22/08,PD,638,,
1,B3-5,ACTIVE,11/07/08,,0,16322,10/08/08
2,C1-2,ACTIVE,,,0,,
1,B1-1,ACTIVE,10/27/10,,0,,
4,RT-4,ACTIVE,,,0,,
12,POS-1,ACTIVE,07/22/08,,0,,
2,C1-2,ACTIVE,,,0,,
1,B2-3,ACTIVE,11/07/08,,0,16460,10/08/08
